case_id,split,U,alpha,alpha2,naca_0,naca_1,naca_2,naca_3,cl,cd
airFoil2D_SST_69.141_2.369_6.248_5.688_17.163,train,69.141,2.369,5.612161000000001,6.248,5.688,17.163,0.0,0.9183078399751085,0.013364384588652651
airFoil2D_SST_69.469_11.351_3.624_6.267_1.0_8.846,train,69.469,11.351,128.84520100000003,3.624,6.267,1.0,8.846,1.5224571055524536,0.016414291833710033
airFoil2D_SST_69.713_9.747_1.403_7.35_0.0_12.377,train,69.713,9.747,95.004009,1.403,7.35,0.0,12.377,1.1770304726264273,0.013384841830637175
airFoil2D_SST_69.822_4.266_0.371_4.348_5.486,train,69.822,4.266,18.198756,0.371,4.348,5.486,0.0,0.5106143084491349,0.008133181853219092
airFoil2D_SST_69.898_4.93_3.946_7.033_1.0_17.851,train,69.898,4.93,24.304899999999996,3.946,7.033,1.0,17.851,0.8918676724346738,0.012643468646529722
airFoil2D_SST_70.007_7.955_1.374_2.575_15.795,train,70.007,7.955,63.282025000000004,1.374,2.575,15.795,0.0,0.9594442631632945,0.01235705897971412
airFoil2D_SST_70.112_1.787_3.13_2.567_17.877,train,70.112,1.787,3.1933689999999997,3.13,2.567,17.877,0.0,0.47390164969703347,0.010379515686499117
airFoil2D_SST_70.154_3.317_3.688_6.75_0.0_18.429,train,70.154,3.317,11.002489,3.688,6.75,0.0,18.429,0.6916453090194051,0.01156143493462892
airFoil2D_SST_70.176_3.422_1.033_4.854_16.158,train,70.176,3.422,11.710084,1.033,4.854,16.158,0.0,0.4709387419725292,0.009886461172573609
airFoil2D_SST_70.363_10.191_0.565_5.235_12.884,train,70.363,10.191,103.85648100000002,0.565,5.235,12.884,0.0,1.136401353978356,0.013514150893368108
airFoil2D_SST_70.495_-4.107_0.853_1.987_13.259,train,70.495,-4.107,16.867449,0.853,1.987,13.259,0.0,-0.36154019070698507,0.009083582732452324
airFoil2D_SST_70.549_13.375_5.216_6.246_9.248,train,70.549,13.375,178.890625,5.216,6.246,9.248,0.0,1.8501111532331644,0.026862982190101175
airFoil2D_SST_70.657_-4.057_4.525_0.0_13.307,train,70.657,-4.057,16.459249000000003,4.525,0.0,13.307,0.0,-0.43502124718326096,0.009201309817197363
airFoil2D_SST_70.666_5.642_3.479_5.344_12.979,train,70.666,5.642,31.832164000000002,3.479,5.344,12.979,0.0,1.008572551328283,0.011381312287183101
airFoil2D_SST_70.752_9.473_6.262_0.0_6.588,train,70.752,9.473,89.73772900000002,6.262,0.0,6.588,0.0,1.0144185173813203,0.013137065474842578
airFoil2D_SST_70.882_8.348_0.485_5.504_0.0_14.481,train,70.882,8.348,69.68910400000001,0.485,5.504,0.0,14.481,0.9229180107888889,0.011887518174171071
airFoil2D_SST_71.139_-4.429_2.189_4.398_0.0_9.674,train,71.139,-4.429,19.616041000000003,2.189,4.398,0.0,9.674,-0.3152264229212671,0.008574114860961593
airFoil2D_SST_71.221_-3.6_3.181_4.506_0.0_15.109,train,71.221,-3.6,12.96,3.181,4.506,0.0,15.109,-0.13365280743295713,0.009247747672737722
airFoil2D_SST_71.339_1.374_3.815_3.862_0.0_5.505,train,71.339,1.374,1.8878760000000003,3.815,3.862,0.0,5.505,0.423797019444541,0.007753879538000654
airFoil2D_SST_71.355_-1.42_1.674_3.729_0.0_5.713,train,71.355,-1.42,2.0164,1.674,3.729,0.0,5.713,-0.039421025577170095,0.007355513699368099
airFoil2D_SST_71.41_-4.21_6.341_3.332_13.452,train,71.41,-4.21,17.7241,6.341,3.332,13.452,0.0,0.1887361273418061,0.009514903035474313
airFoil2D_SST_71.532_4.936_3.327_3.104_0.0_12.435,train,71.532,4.936,24.364096,3.327,3.104,0.0,12.435,0.7488123120836161,0.010119133189607003
airFoil2D_SST_71.537_3.727_0.431_7.207_1.0_16.228,train,71.537,3.727,13.890528999999999,0.431,7.207,1.0,16.228,0.436272205025847,0.009813025287728247
airFoil2D_SST_71.675_1.743_0.955_4.968_15.595,train,71.675,1.743,3.0380490000000004,0.955,4.968,15.595,0.0,0.2888338088516893,0.009293440565937465
airFoil2D_SST_71.701_6.987_0.974_7.918_0.0_8.579,train,71.701,6.987,48.818169000000005,0.974,7.918,0.0,8.579,0.8730857865965358,0.010112940627209268
airFoil2D_SST_71.85_7.865_2.88_6.646_0.0_18.137,train,71.85,7.865,61.858225000000004,2.88,6.646,0.0,18.137,1.0602606702187813,0.014250881611513042
airFoil2D_SST_72.125_2.782_2.247_1.804_9.089,train,72.125,2.782,7.739524,2.247,1.804,9.089,0.0,0.5266672798390435,0.00845660732021299
airFoil2D_SST_72.178_2.723_1.882_7.797_0.0_16.455,train,72.178,2.723,7.4147289999999995,1.882,7.797,0.0,16.455,0.49082030409064853,0.009980824718551565
airFoil2D_SST_72.263_6.816_6.715_4.608_6.101,train,72.263,6.816,46.457856,6.715,4.608,6.101,0.0,1.4641238690641858,0.013038609854257976
airFoil2D_SST_72.29_3.521_1.995_6.673_1.0_9.514,train,72.29,3.521,12.397440999999999,1.995,6.673,1.0,9.514,0.5906064012246235,0.008726604394256859
airFoil2D_SST_72.411_-3.127_0.637_0.0_9.894,train,72.411,-3.127,9.778128999999998,0.637,0.0,9.894,0.0,-0.3440615804905944,0.008272815381319208
airFoil2D_SST_72.412_-3.963_1.951_3.133_0.0_18.479,train,72.412,-3.963,15.705369000000001,1.951,3.133,0.0,18.479,-0.2804224533510089,0.010019277759069453
airFoil2D_SST_72.428_5.146_1.969_3.044_1.0_11.375,train,72.428,5.146,26.481316,1.969,3.044,1.0,11.375,0.6864412272737349,0.009590624151348825
airFoil2D_SST_72.479_0.714_1.541_6.943_0.0_5.203,train,72.479,0.714,0.5097959999999999,1.541,6.943,0.0,5.203,0.23928871453969316,0.007273687800478605
airFoil2D_SST_72.4_10.237_1.802_5.182_16.934,train,72.4,10.237,104.796169,1.802,5.182,16.934,0.0,1.219145818471057,0.01546237169417334
airFoil2D_SST_72.522_-1.898_1.79_5.467_0.0_18.926,train,72.522,-1.898,3.6024039999999995,1.79,5.467,0.0,18.926,-0.04180587831419852,0.009876952228778907
airFoil2D_SST_72.613_12.433_2.241_2.265_17.027,train,72.613,12.433,154.579489,2.241,2.265,17.027,0.0,1.4082678118726075,0.01954450725847308
airFoil2D_SST_72.639_13.978_3.689_7.041_0.0_9.686,train,72.639,13.978,195.384484,3.689,7.041,0.0,9.686,1.7285249380949224,0.023528273828878257
airFoil2D_SST_72.738_7.245_0.92_4.818_9.397,train,72.738,7.245,52.490025,0.92,4.818,9.397,0.0,0.8936501874891678,0.010389601849865954
airFoil2D_SST_72.837_-2.511_3.539_2.687_13.716,train,72.837,-2.511,6.305121000000001,3.539,2.687,13.716,0.0,0.07760337465585135,0.00886819286497718
airFoil2D_SST_72.844_3.105_2.426_4.619_19.695,train,72.844,3.105,9.641024999999999,2.426,4.619,19.695,0.0,0.5451084078021007,0.011113450017640488
airFoil2D_SST_72.981_0.671_2.926_6.76_15.634,train,72.981,0.671,0.45024100000000006,2.926,6.76,15.634,0.0,0.44811607806832576,0.009747109034092177
airFoil2D_SST_72.995_8.341_6.013_0.0_14.449,train,72.995,8.341,69.57228099999999,6.013,0.0,14.449,0.0,0.8871568887467618,0.011645044064216832
airFoil2D_SST_73.156_-0.569_3.148_5.505_5.408,train,73.156,-0.569,0.32376099999999997,3.148,5.505,5.408,0.0,0.33799646249053855,0.007485219766154452
airFoil2D_SST_73.526_7.674_0.195_7.627_1.0_18.144,train,73.526,7.674,58.89027600000001,0.195,7.627,1.0,18.144,0.8003933766184889,0.0120772911106584
airFoil2D_SST_73.562_9.666_5.064_6.447_11.081,train,73.562,9.666,93.431556,5.064,6.447,11.081,0.0,1.5924288863681049,0.017761612647418507
airFoil2D_SST_73.593_-2.09_1.959_3.59_0.0_14.704,train,73.593,-2.09,4.368099999999999,1.959,3.59,0.0,14.704,-0.0877874310254846,0.008893017739554171
airFoil2D_SST_73.628_-0.613_5.801_0.0_12.665,train,73.628,-0.613,0.37576899999999996,5.801,0.0,12.665,0.0,-0.06277390649736626,0.008414363657619271
airFoil2D_SST_73.661_-3.779_0.123_6.621_1.0_9.039,train,73.661,-3.779,14.280840999999999,0.123,6.621,1.0,9.039,-0.40400209067719683,0.008267995844890647
airFoil2D_SST_73.782_8.79_1.673_0.0_16.831,train,73.782,8.79,77.26409999999998,1.673,0.0,16.831,0.0,0.9066448738876965,0.012492199264848881
airFoil2D_SST_73.831_12.535_2.316_4.806_0.0_15.905,train,73.831,12.535,157.126225,2.316,4.806,0.0,15.905,1.4184272790831112,0.01900051299763714
airFoil2D_SST_73.851_3.988_0.256_1.626_15.014,train,73.851,3.988,15.904144,0.256,1.626,15.014,0.0,0.4490581240832019,0.00952464856454817
airFoil2D_SST_73.976_-2.934_2.212_6.681_0.0_13.706,train,73.976,-2.934,8.608356,2.212,6.681,0.0,13.706,-0.0942623563211703,0.008814764495664151
airFoil2D_SST_74.033_2.434_2.543_5.322_1.0_6.622,train,74.033,2.434,5.924356,2.543,5.322,1.0,6.622,0.4902503342447235,0.007914631476337645
airFoil2D_SST_74.035_7.245_0.344_6.241_1.0_17.792,train,74.035,7.245,52.490025,0.344,6.241,1.0,17.792,0.7734522245423414,0.011734637305498008
airFoil2D_SST_74.079_1.854_1.714_5.782_1.0_16.555,train,74.079,1.854,3.4373160000000005,1.714,5.782,1.0,16.555,0.34838193563834075,0.009604393223761656
airFoil2D_SST_74.085_2.679_6.672_5.488_16.753,train,74.085,2.679,7.177040999999999,6.672,5.488,16.753,0.0,0.9908620825393496,0.013601927875477943
airFoil2D_SST_74.162_6.504_2.479_0.0_14.146,train,74.162,6.504,42.302015999999995,2.479,0.0,14.146,0.0,0.6967460014056261,0.010335552662223541
airFoil2D_SST_74.165_1.138_4.452_3.087_12.674,train,74.165,1.138,1.2950439999999999,4.452,3.087,12.674,0.0,0.5780652807358505,0.009318497177643237
airFoil2D_SST_74.259_-3.09_2.43_4.486_7.835,train,74.259,-3.09,9.5481,2.43,4.486,7.835,0.0,-0.06083699950108287,0.0078028662187106385
airFoil2D_SST_74.299_14.375_3.721_2.151_11.098,train,74.299,14.375,206.640625,3.721,2.151,11.098,0.0,1.743604848557524,0.023703123239093488
airFoil2D_SST_74.402_0.358_0.843_4.361_0.0_16.099,train,74.402,0.358,0.128164,0.843,4.361,0.0,16.099,0.10203225486485948,0.009142415981628906
airFoil2D_SST_74.512_-3.081_1.627_0.0_10.847,train,74.512,-3.081,9.492561,1.627,0.0,10.847,0.0,-0.3375137370731509,0.008389324754085999
airFoil2D_SST_74.539_-1.677_1.68_5.819_1.0_12.084,train,74.539,-1.677,2.812329,1.68,5.819,1.0,12.084,-0.027243938400336846,0.008351887619249319
airFoil2D_SST_74.577_10.798_1.552_6.403_0.0_9.246,train,74.577,10.798,116.596804,1.552,6.403,0.0,9.246,1.2928276479021372,0.014235135925106755
airFoil2D_SST_75.03_3.282_5.553_1.947_9.749,train,75.03,3.282,10.771524,5.553,1.947,9.749,0.0,0.9006314413284496,0.00993990536550301
airFoil2D_SST_75.091_9.682_2.985_5.899_0.0_11.11,train,75.091,9.682,93.74112400000001,2.985,5.899,0.0,11.11,1.299721784564769,0.013692391628015497
airFoil2D_SST_75.235_-0.236_2.204_6.684_13.159,train,75.235,-0.236,0.055695999999999996,2.204,6.684,13.159,0.0,0.2728649508347165,0.008741346983626889
airFoil2D_SST_75.304_14.015_0.408_7.275_1.0_11.623,train,75.304,14.015,196.42022500000002,0.408,7.275,1.0,11.623,1.456891870667949,0.01988645608639282
airFoil2D_SST_75.46_3.063_1.919_6.519_1.0_13.632,train,75.46,3.063,9.381969000000002,1.919,6.519,1.0,13.632,0.5213841297034095,0.00931892289095188
airFoil2D_SST_75.499_6.002_1.282_3.521_1.0_11.092,train,75.499,6.002,36.024004,1.282,3.521,1.0,11.092,0.7421936095789397,0.009741669599250902
airFoil2D_SST_75.517_-3.634_1.762_7.071_1.0_17.343,train,75.517,-3.634,13.205955999999999,1.762,7.071,1.0,17.343,-0.19971165090170084,0.009647756511058442
airFoil2D_SST_75.572_5.602_3.822_5.38_1.0_5.135,train,75.572,5.602,31.382404000000005,3.822,5.38,1.0,5.135,0.94172028118865,0.009353764926672364
airFoil2D_SST_75.666_12.028_0.718_5.597_0.0_17.667,train,75.666,12.028,144.672784,0.718,5.597,0.0,17.667,1.2446444524305231,0.01704083659752249
airFoil2D_SST_75.716_10.614_3.207_6.214_1.0_15.508,train,75.716,10.614,112.65699600000002,3.207,6.214,1.0,15.508,1.3640649451777722,0.016761020743034608
airFoil2D_SST_75.764_6.918_2.801_0.0_5.71,train,75.764,6.918,47.858724,2.801,0.0,5.71,0.0,0.7532564931368303,0.009818844256660849
airFoil2D_SST_75.768_7.534_3.432_4.875_19.568,train,75.768,7.534,56.761156,3.432,4.875,19.568,0.0,1.076626695960605,0.01506097712445381
airFoil2D_SST_75.802_5.209_1.446_5.183_0.0_11.243,train,75.802,5.209,27.133680999999996,1.446,5.183,0.0,11.243,0.6931411796284449,0.009460426866492233
airFoil2D_SST_75.854_8.667_1.688_7.032_1.0_12.494,train,75.854,8.667,75.116889,1.688,7.032,1.0,12.494,1.0972736411465114,0.012253440815051784
airFoil2D_SST_75.905_-4.83_0.564_0.0_13.817,train,75.905,-4.83,23.3289,0.564,0.0,13.817,0.0,-0.5192640431848233,0.009462028207050678
airFoil2D_SST_75.912_-0.078_3.859_1.842_9.58,train,75.912,-0.078,0.006084,3.859,1.842,9.58,0.0,0.36990324297995864,0.008233035337344019
airFoil2D_SST_75.993_6.792_4.581_6.945_9.388,train,75.993,6.792,46.131263999999994,4.581,6.945,9.388,0.0,1.3487341823150332,0.013173703856548764
airFoil2D_SST_76.033_5.756_5.518_1.673_19.188,train,76.033,5.756,33.131536000000004,5.518,1.673,19.188,0.0,1.0580246210472377,0.014518384761168453
airFoil2D_SST_76.326_4.848_6.47_5.914_13.755,train,76.326,4.848,23.503104,6.47,5.914,13.755,0.0,1.2457117399800708,0.01430640774255135
airFoil2D_SST_76.383_3.684_4.72_2.452_9.924,train,76.383,3.684,13.571856,4.72,2.452,9.924,0.0,0.8747113299271965,0.009738336253256756
airFoil2D_SST_76.531_12.251_2.306_5.797_16.565,train,76.531,12.251,150.087001,2.306,5.797,16.565,0.0,1.4473758131858259,0.019231573209178978
airFoil2D_SST_76.582_-4.258_0.93_4.137_0.0_7.316,train,76.582,-4.258,18.130564,0.93,4.137,0.0,7.316,-0.39952070357638525,0.00810656918712954
airFoil2D_SST_76.649_-1.002_0.565_6.903_0.0_17.102,train,76.649,-1.002,1.004004,0.565,6.903,0.0,17.102,-0.04831100253478302,0.009309285684163752
airFoil2D_SST_76.656_14.794_2.878_4.67_13.867,train,76.656,14.794,218.862436,2.878,4.67,13.867,0.0,1.6809444555782893,0.025696784493916214
airFoil2D_SST_76.672_4.848_3.899_6.613_1.0_19.765,train,76.672,4.848,23.503104,3.899,6.613,1.0,19.765,0.8426608801911285,0.01292085145873495
airFoil2D_SST_76.701_3.568_1.2_3.496_1.0_16.791,train,76.701,3.568,12.730624,1.2,3.496,1.0,16.791,0.4545263208514203,0.009893795345539046
airFoil2D_SST_76.841_1.435_1.557_3.806_1.0_13.553,train,76.841,1.435,2.059225,1.557,3.806,1.0,13.553,0.26788763100375085,0.008726194824056033
airFoil2D_SST_76.857_-1.481_2.184_7.102_0.0_7.491,train,76.857,-1.481,2.1933610000000003,2.184,7.102,0.0,7.491,0.0695758732323659,0.007569669376601514
airFoil2D_SST_76.883_2.58_3.196_3.198_1.0_5.065,train,76.883,2.58,6.6564000000000005,3.196,3.198,1.0,5.065,0.48875833932560103,0.007674157947854441
airFoil2D_SST_76.997_13.224_0.35_6.594_0.0_10.035,train,76.997,13.224,174.874176,0.35,6.594,0.0,10.035,1.3939702493051855,0.018430060613884584
airFoil2D_SST_77.015_1.968_2.01_5.652_1.0_7.285,train,77.015,1.968,3.873024,2.01,5.652,1.0,7.285,0.40045470839208563,0.007769837842530291
airFoil2D_SST_77.117_6.408_1.603_6.213_1.0_9.714,train,77.117,6.408,41.062464000000006,1.603,6.213,1.0,9.714,0.8538697280344866,0.00988193673866774
airFoil2D_SST_77.218_-3.36_3.906_6.244_0.0_16.651,train,77.218,-3.36,11.289599999999998,3.906,6.244,0.0,16.651,0.01244835185490441,0.009520210572920195
airFoil2D_SST_77.223_11.118_4.464_0.0_6.756,train,77.223,11.118,123.609924,4.464,0.0,6.756,0.0,1.1687944203419698,0.016592762554649317
airFoil2D_SST_77.296_14.133_2.822_1.625_5.329,train,77.296,14.133,199.74168899999998,2.822,1.625,5.329,0.0,1.6378939742714742,0.02779419163834066
airFoil2D_SST_77.333_-1.93_1.954_6.462_0.0_16.514,train,77.333,-1.93,3.7249,1.954,6.462,0.0,16.514,-0.01573202595911693,0.0092305829065202
airFoil2D_SST_77.351_-0.529_2.892_5.291_0.0_17.634,train,77.351,-0.529,0.279841,2.892,5.291,0.0,17.634,0.18753025109461283,0.009590453003972982
airFoil2D_SST_77.362_11.678_4.986_6.817_10.94,train,77.362,11.678,136.375684,4.986,6.817,10.94,0.0,1.748952608175943,0.022047896032852274
airFoil2D_SST_77.642_4.961_5.538_3.255_19.513,train,77.642,4.961,24.611521000000003,5.538,3.255,19.513,0.0,1.0007576099384277,0.014161704016447094
airFoil2D_SST_77.67_2.842_3.701_3.081_5.108,train,77.67,2.842,8.076964,3.701,3.081,5.108,0.0,0.6963964686756539,0.008085686339172228
airFoil2D_SST_77.732_10.669_2.989_4.52_0.0_13.654,train,77.732,10.669,113.82756100000002,2.989,4.52,0.0,13.654,1.338591205551681,0.015299992057579974
airFoil2D_SST_77.747_9.369_5.967_0.0_14.955,train,77.747,9.369,87.778161,5.967,0.0,14.955,0.0,0.9873332022687178,0.012480887975079829
airFoil2D_SST_77.761_9.759_0.265_4.39_0.0_19.764,train,77.761,9.759,95.23808100000001,0.265,4.39,0.0,19.764,0.9760957774870219,0.014289987862277358
airFoil2D_SST_77.868_-3.245_2.401_5.584_14.959,train,77.868,-3.245,10.530025,2.401,5.584,14.959,0.0,-0.07020719337206859,0.009056979089401136
airFoil2D_SST_77.949_1.081_1.711_0.0_14.699,train,77.949,1.081,1.168561,1.711,0.0,14.699,0.0,0.11735331178057935,0.00877686363905048
airFoil2D_SST_78.079_9.32_4.225_3.07_14.673,train,78.079,9.32,86.86240000000001,4.225,3.07,14.673,0.0,1.3652743201237003,0.015380622283259508
airFoil2D_SST_78.101_6.186_0.788_6.718_0.0_18.961,train,78.101,6.186,38.266596,0.788,6.718,0.0,18.961,0.6999994435083465,0.0115112837707327
airFoil2D_SST_78.144_0.598_5.386_5.0_19.683,train,78.144,0.598,0.357604,5.386,5.0,19.683,0.0,0.5944360765940462,0.011715816634709612
airFoil2D_SST_78.157_9.869_0.317_7.858_1.0_11.996,train,78.157,9.869,97.397161,0.317,7.858,1.0,11.996,1.084833550881885,0.012654474981544515
airFoil2D_SST_78.21_11.15_1.758_3.985_0.0_17.985,train,78.21,11.15,124.3225,1.758,3.985,0.0,17.985,1.2248255863128243,0.016482216275062217
airFoil2D_SST_78.333_-1.115_5.593_4.208_16.049,train,78.333,-1.115,1.243225,5.593,4.208,16.049,0.0,0.4612354209693127,0.009989214919780089
airFoil2D_SST_78.338_-4.8_1.48_3.787_9.914,train,78.338,-4.8,23.04,1.48,3.787,9.914,0.0,-0.366991026341158,0.008497574861960932
airFoil2D_SST_78.34_6.378_3.54_7.969_1.0_16.4,train,78.34,6.378,40.678884000000004,3.54,7.969,1.0,16.4,1.0456192919293383,0.012874781257708877
airFoil2D_SST_78.374_-1.964_3.817_6.838_11.44,train,78.374,-1.964,3.857296,3.817,6.838,11.44,0.0,0.3247288095190204,0.00868767958095126
airFoil2D_SST_78.465_-2.113_3.461_4.125_0.0_14.354,train,78.465,-2.113,4.4647689999999995,3.461,4.125,0.0,14.354,0.03236560607385808,0.008817664768877125
airFoil2D_SST_78.532_2.95_3.563_6.242_1.0_17.015,train,78.532,2.95,8.7025,3.563,6.242,1.0,17.015,0.642714641969619,0.010609720595754473
airFoil2D_SST_78.545_-2.454_3.406_6.14_0.0_5.302,train,78.545,-2.454,6.0221160000000005,3.406,6.14,0.0,5.302,0.05338198248358136,0.007658800293895525
airFoil2D_SST_78.775_6.707_3.096_0.0_14.402,train,78.775,6.707,44.983849,3.096,0.0,14.402,0.0,0.7180921795728095,0.010391872424305146
airFoil2D_SST_78.897_0.911_0.977_3.527_1.0_17.536,train,78.897,0.911,0.829921,0.977,3.527,1.0,17.536,0.15962521770369842,0.009424879442905916
airFoil2D_SST_79.103_9.448_2.568_4.486_1.0_15.39,train,79.103,9.448,89.26470400000001,2.568,4.486,1.0,15.39,1.1770608120873722,0.0139869335769985
airFoil2D_SST_79.12_-4.598_3.639_5.917_1.0_11.209,train,79.12,-4.598,21.141603999999997,3.639,5.917,1.0,11.209,-0.16171608734410073,0.00877653670063819
airFoil2D_SST_79.363_-2.891_4.248_5.445_5.234,train,79.363,-2.891,8.357881,4.248,5.445,5.234,0.0,0.21723676254136523,0.00755460774173795
airFoil2D_SST_79.684_1.762_0.85_4.146_14.581,train,79.684,1.762,3.104644,0.85,4.146,14.581,0.0,0.27920912164634665,0.008887782018620068
airFoil2D_SST_79.772_4.995_1.474_5.989_1.0_19.22,train,79.772,4.995,24.950025,1.474,5.989,1.0,19.22,0.6350084377333235,0.011187806572803154
airFoil2D_SST_79.843_1.376_1.227_4.272_5.471,train,79.843,1.376,1.8933759999999997,1.227,4.272,5.471,0.0,0.2920036914111822,0.007250803345162059
airFoil2D_SST_79.844_5.144_0.947_7.443_0.0_12.405,train,79.844,5.144,26.460736,0.947,7.443,0.0,12.405,0.6621780667091026,0.009490471708185823
airFoil2D_SST_80.158_1.623_3.126_1.612_10.011,train,80.158,1.623,2.634129,3.126,1.612,10.011,0.0,0.4831006573648645,0.008389285090638349
airFoil2D_SST_80.1_10.905_3.705_2.479_18.371,train,80.1,10.905,118.91902499999999,3.705,2.479,18.371,0.0,1.3801694808413354,0.01914951198347411
airFoil2D_SST_80.393_8.386_1.422_6.966_0.0_12.002,train,80.393,8.386,70.32499599999998,1.422,6.966,0.0,12.002,1.0457830856150991,0.011637179991044504
airFoil2D_SST_80.803_-4.91_1.694_6.653_18.254,train,80.803,-4.91,24.1081,1.694,6.653,18.254,0.0,-0.3121270393975016,0.010090719172708955
airFoil2D_SST_80.805_3.674_1.118_2.162_11.884,train,80.805,3.674,13.498275999999999,1.118,2.162,11.884,0.0,0.5117863152294946,0.008825804525541246
airFoil2D_SST_80.912_10.945_6.726_0.0_15.792,train,80.912,10.945,119.793025,6.726,0.0,15.792,0.0,1.1322131978088366,0.014223837639809937
airFoil2D_SST_80.927_8.164_0.55_5.471_5.476,train,80.927,8.164,66.65089599999999,0.55,5.471,5.476,0.0,0.9470445638910411,0.011593304953471037
airFoil2D_SST_80.941_8.137_0.436_5.558_0.0_6.37,train,80.941,8.137,66.21076900000001,0.436,5.558,0.0,6.37,0.9199702911999602,0.010797412989270581
airFoil2D_SST_80.975_5.011_0.813_3.06_1.0_10.426,train,80.975,5.011,25.110121,0.813,3.06,1.0,10.426,0.6015093495346352,0.008928615649017336
airFoil2D_SST_80.983_9.263_2.708_5.882_1.0_15.224,train,80.983,9.263,85.803169,2.708,5.882,1.0,15.224,1.2045902169016571,0.014007236402859488
airFoil2D_SST_80.985_6.877_2.735_4.998_9.345,train,80.985,6.877,47.293129,2.735,4.998,9.345,0.0,1.0658240328617523,0.010748015620519677
airFoil2D_SST_81.092_14.391_2.15_1.586_6.867,train,81.092,14.391,207.100881,2.15,1.586,6.867,0.0,1.629171640826004,0.02443889497144278
airFoil2D_SST_81.1_-3.152_4.53_2.464_15.089,train,81.1,-3.152,9.935104,4.53,2.464,15.089,0.0,0.09878363966740732,0.009130896690335087
airFoil2D_SST_81.312_8.457_5.339_5.618_8.243,train,81.312,8.457,71.52084900000001,5.339,5.618,8.243,0.0,1.5196485587640942,0.014450586221596881
airFoil2D_SST_81.514_-0.659_2.706_2.211_12.109,train,81.514,-0.659,0.43428100000000003,2.706,2.211,12.109,0.0,0.1949825505059392,0.00831096478833768
airFoil2D_SST_81.578_11.408_1.805_4.789_16.271,train,81.578,11.408,130.142464,1.805,4.789,16.271,0.0,1.3313810997801636,0.016498969132768923
airFoil2D_SST_81.593_1.477_4.456_6.219_9.635,train,81.593,1.477,2.1815290000000003,4.456,6.219,9.635,0.0,0.7556493171665297,0.009122869891692323
airFoil2D_SST_81.725_12.451_3.565_6.577_8.962,train,81.725,12.451,155.02740100000003,3.565,6.577,8.962,0.0,1.6949035111333133,0.02050826584611185
airFoil2D_SST_81.781_2.334_3.114_3.469_10.511,train,81.781,2.334,5.4475560000000005,3.114,3.469,10.511,0.0,0.5875125624263032,0.00866086242041065
airFoil2D_SST_81.815_5.996_3.881_4.12_0.0_9.071,train,81.815,5.996,35.95201600000001,3.881,4.12,0.0,9.071,0.9468383769400143,0.010080644495479761
airFoil2D_SST_81.846_10.688_0.402_4.721_0.0_11.955,train,81.846,10.688,114.23334400000002,0.402,4.721,0.0,11.955,1.1629716658121976,0.0134703022566626
airFoil2D_SST_81.945_0.589_4.464_2.158_17.344,train,81.945,0.589,0.346921,4.464,2.158,17.344,0.0,0.47632632513847517,0.010028390250188438
airFoil2D_SST_82.06_1.675_2.527_5.92_0.0_9.052,train,82.06,1.675,2.805625,2.527,5.92,0.0,9.052,0.4235095799607144,0.008045102474006206
airFoil2D_SST_82.155_0.025_2.708_3.4_1.0_7.728,train,82.155,0.025,0.0006250000000000001,2.708,3.4,1.0,7.728,0.18543789961850535,0.00753156692957027
airFoil2D_SST_82.182_-1.399_1.493_3.187_0.0_10.789,train,82.182,-1.399,1.957201,1.493,3.187,0.0,10.789,-0.05607796349900819,0.007938007943696866
airFoil2D_SST_82.258_8.716_1.254_6.814_0.0_15.773,train,82.258,8.716,75.96865599999998,1.254,6.814,0.0,15.773,1.0317747428961637,0.012626379959587958
airFoil2D_SST_82.329_9.489_3.252_5.065_1.0_9.749,train,82.329,9.489,90.04112100000002,3.252,5.065,1.0,9.749,1.2877166550356698,0.012973152557576952
airFoil2D_SST_82.347_-2.636_3.96_7.529_1.0_16.424,train,82.347,-2.636,6.9484960000000004,3.96,7.529,1.0,16.424,0.14202962131833158,0.009424534392388441
airFoil2D_SST_82.41_11.265_1.422_4.945_15.788,train,82.41,11.265,126.900225,1.422,4.945,15.788,0.0,1.2940377267307113,0.01569307815981875
airFoil2D_SST_82.556_12.657_2.173_0.0_9.256,train,82.556,12.657,160.199649,2.173,0.0,9.256,0.0,1.3166858877326209,0.0174111299985876
airFoil2D_SST_82.661_14.383_6.242_0.0_18.337,train,82.661,14.383,206.87068899999997,6.242,0.0,18.337,0.0,1.3701632483702122,0.02114497445523411
airFoil2D_SST_82.69_13.821_0.975_6.331_1.0_16.192,train,82.69,13.821,191.020041,0.975,6.331,1.0,16.192,1.4351449632681903,0.020128149714223498
airFoil2D_SST_82.753_1.8_0.372_3.563_0.0_9.275,train,82.753,1.8,3.24,0.372,3.563,0.0,9.275,0.22508759807957673,0.007758465736530266
airFoil2D_SST_82.842_2.654_1.098_2.53_10.606,train,82.842,2.654,7.043716,1.098,2.53,10.606,0.0,0.4033012910948711,0.008259038861719453
airFoil2D_SST_82.973_6.189_1.656_4.591_1.0_15.958,train,82.973,6.189,38.303721,1.656,4.591,1.0,15.958,0.7831227906753396,0.010888998675901323
airFoil2D_SST_82.994_-4.284_3.687_6.637_16.903,train,82.994,-4.284,18.352656,3.687,6.637,16.903,0.0,-0.007012898877135528,0.00976156255495715
airFoil2D_SST_83.028_1.664_0.408_5.845_0.0_12.429,train,83.028,1.664,2.768896,0.408,5.845,0.0,12.429,0.2200307914892423,0.008318882883591599
